Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
269360,2.0,2.0,,,4.0
267234,3.0,,1.0,,4.0
271208,4.0,3.0,2.0,,9.0
53230,4.0,1.0,,,5.0
269376,2.0,,,,2.0
263809,2.0,,,,2.0
53094,1.0,1.0,,,2.0
262587,2.0,,,,2.0
270586,2.0,3.0,,,5.0
269556,1.0,,1.0,,2.0
264398,3.0,2.0,2.0,,7.0
266644,7.0,,,,7.0
52648,2.0,2.0,,,4.0
269895,3.0,,1.0,,4.0
327992,7.0,,,,7.0
327750,1.0,,,,1.0
328092,4.0,,,,4.0
267641,2.0,,,,2.0
52327,2.0,,,,2.0
266963,1.0,,1.0,,2.0
266965,2.0,1.0,2.0,,5.0
266992,6.0,,,,6.0
267069,2.0,4.0,3.0,,9.0
262973,5.0,5.0,,,10.0
27768,3.0,,,,3.0
263801,1.0,,,,1.0
267107,1.0,1.0,,,2.0
266489,2.0,,,,2.0
267209,2.0,3.0,1.0,,6.0
267194,2.0,2.0,2.0,,6.0
267256,3.0,2.0,1.0,1.0,7.0
267284,2.0,2.0,,,4.0
267311,5.0,,,,5.0
267326,1.0,2.0,,,3.0
267330,7.0,,,,7.0
266769,1.0,,1.0,,2.0
267343,2.0,,,,2.0
268196,2.0,1.0,,,3.0
268240,1.0,2.0,,,3.0
268303,5.0,1.0,,1.0,7.0
262560,2.0,,3.0,,5.0
268334,1.0,2.0,,,3.0
135259,1.0,,,,1.0
55769,3.0,,,,3.0
131711,1.0,,,,1.0
58668,1.0,,,,1.0
208825,3.0,,,,3.0
60919,1.0,,,,1.0
50409,1.0,,,,1.0
51762,2.0,,,,2.0
51326,1.0,2.0,,,3.0
197235,6.0,,,,6.0
204774,1.0,1.0,1.0,1.0,4.0
39824,3.0,,,,3.0
6712,3.0,,,,3.0
43571,1.0,1.0,,1.0,3.0
41557,2.0,,,,2.0
6894,1.0,,,,1.0
141137,2.0,,,,2.0
397777,2.0,,,,2.0
134006,3.0,,,,3.0
45166,3.0,,,,3.0
17411,1.0,,2.0,,3.0
58655,8.0,4.0,,,12.0
134712,2.0,1.0,,,3.0
63980,1.0,,,,1.0
17898,4.0,1.0,,,5.0
7539,1.0,2.0,,,3.0
9264,1.0,,,,1.0
213382,6.0,,,,6.0
29456,1.0,,,,1.0
12999,1.0,,,,1.0
60473,1.0,,,,1.0
15913,1.0,,,,1.0
34017,1.0,,,,1.0
15542,2.0,,2.0,,4.0
19360,1.0,,,,1.0
55034,1.0,,,,1.0
7105,1.0,,1.0,,2.0
19092,2.0,,,,2.0
10674,2.0,,,,2.0
396513,1.0,,,,1.0
14325,1.0,,,,1.0
12206,2.0,,,,2.0
46348,1.0,,,,1.0
10947,2.0,,,,2.0
399033,1.0,,1.0,,2.0
24043,1.0,,,,1.0
2559,1.0,,,,1.0
22639,5.0,,2.0,,7.0
64212,1.0,,1.0,,2.0
10437,2.0,,,,2.0
23246,1.0,,,,1.0
271936,1.0,,,,1.0
36687,2.0,,,,2.0
397305,1.0,,1.0,,2.0
62825,1.0,,1.0,,2.0
5,4.0,,2.0,,6.0
40606,1.0,,,,1.0
11854,2.0,3.0,1.0,,6.0
47018,2.0,,,,2.0
394345,1.0,,,,1.0
395962,1.0,,,,1.0
11222,1.0,,,,1.0
36273,1.0,,1.0,,2.0
36324,1.0,,,,1.0
30674,1.0,,1.0,,2.0
25515,1.0,,,,1.0
42579,1.0,,1.0,,2.0
15685,1.0,,,,1.0
43087,2.0,,,,2.0
207353,4.0,,4.0,,8.0
21446,1.0,2.0,,1.0,4.0
42187,1.0,,,,1.0
39767,1.0,,,,1.0
208737,1.0,,1.0,,2.0
57085,3.0,,,,3.0
212897,2.0,,,,2.0
30910,9.0,,,,9.0
328160,5.0,,,,5.0
9008,2.0,,,,2.0
43103,1.0,,,,1.0
211609,1.0,,2.0,,3.0
20895,1.0,2.0,,,3.0
21454,2.0,,,,2.0
199715,2.0,,,,2.0
5378,1.0,,,,1.0
5495,1.0,,,,1.0
59653,3.0,,,,3.0
15773,5.0,,,,5.0
30827,1.0,1.0,,,2.0
15757,8.0,,,,8.0
9153,1.0,1.0,,,2.0
29446,1.0,,,,1.0
25376,1.0,1.0,,,2.0
199579,1.0,,,,1.0
13289,1.0,,,,1.0
30851,6.0,2.0,2.0,,10.0
42611,1.0,1.0,,,2.0
12654,9.0,9.0,4.0,8.0,30.0
8506,1.0,,,,1.0
5387,1.0,,,,1.0
31703,1.0,,,,1.0
51931,2.0,1.0,,1.0,4.0
44844,1.0,,,,1.0
198826,1.0,,,,1.0
13627,3.0,1.0,2.0,,6.0
200485,2.0,,2.0,,4.0
203585,1.0,,,,1.0
35076,6.0,,,,6.0
50716,2.0,,,,2.0
28849,2.0,,,,2.0
59900,3.0,,,,3.0
197107,2.0,,,,2.0
203442,6.0,3.0,,3.0,12.0
39735,2.0,,,,2.0
57842,2.0,,,,2.0
60793,1.0,,,,1.0
12496,1.0,,,,1.0
41829,2.0,,,,2.0
34006,2.0,,,,2.0
42852,13.0,,,,13.0
44162,1.0,,,,1.0
44837,2.0,,,,2.0
201054,3.0,3.0,,,6.0
44619,1.0,,,,1.0
29196,1.0,,,,1.0
35025,1.0,,,,1.0
34944,1.0,1.0,,,2.0
48068,1.0,,,,1.0
47664,2.0,,,,2.0
41285,2.0,,,,2.0
49905,2.0,,,,2.0
49861,1.0,,,,1.0
41082,1.0,,1.0,,2.0
50988,1.0,,,,1.0
50446,1.0,1.0,,,2.0
197327,2.0,,,,2.0
52024,1.0,,,,1.0
196762,8.0,,,,8.0
52114,2.0,,2.0,,4.0
197610,1.0,,,,1.0
197035,3.0,,,,3.0
196880,1.0,,,,1.0
56936,3.0,,,,3.0
60839,1.0,,,,1.0
56996,1.0,,,,1.0
1930,2.0,,,,2.0
42353,1.0,,,,1.0
1921,6.0,3.0,3.0,3.0,15.0
199857,2.0,,,,2.0
198873,1.0,,,,1.0
198803,1.0,,,,1.0
5468,1.0,,,,1.0
202058,2.0,,,,2.0
205384,2.0,,,,2.0
198539,1.0,,,,1.0
202969,2.0,,,,2.0
209059,3.0,,,,3.0
10455,1.0,,,,1.0
41524,1.0,,,,1.0
34660,1.0,3.0,,,4.0
49732,2.0,,2.0,,4.0
210442,2.0,,,,2.0
49024,1.0,,,,1.0
198619,1.0,,,,1.0
328585,3.0,,,,3.0
327687,2.0,2.0,13.0,5.0,22.0
328137,1.0,2.0,,,3.0
328501,1.0,,,,1.0
328413,4.0,,,,4.0
328426,1.0,,,,1.0
327996,1.0,3.0,,,4.0
63293,1.0,3.0,2.0,3.0,9.0
37720,1.0,,,,1.0
328269,1.0,,,,1.0
328661,1.0,,,,1.0
24757,3.0,,3.0,,6.0
328915,5.0,,,,5.0
328854,1.0,,,,1.0
328706,2.0,1.0,,,3.0
328752,2.0,,,,2.0
328634,3.0,,,,3.0
23871,1.0,,5.0,,6.0
4768,1.0,,1.0,,2.0
58602,2.0,,,,2.0
149994,6.0,5.0,,,11.0
131722,1.0,,1.0,,2.0
134711,1.0,,2.0,,3.0
58665,1.0,,1.0,,2.0
24521,1.0,,,2.0,3.0
149704,2.0,,2.0,,4.0
58695,2.0,,2.0,,4.0
140423,2.0,1.0,,1.0,4.0
133200,1.0,,2.0,,3.0
23951,3.0,3.0,,2.0,8.0
9230,4.0,,,,4.0
59173,2.0,1.0,2.0,,5.0
139683,5.0,,2.0,,7.0
133933,2.0,,3.0,,5.0
135700,1.0,,3.0,,4.0
141329,1.0,,,,1.0
63966,1.0,,,,1.0
133990,1.0,,,,1.0
134214,1.0,,,,1.0
9915,1.0,,,,1.0
151204,1.0,,,,1.0
131464,1.0,1.0,,,2.0
134928,10.0,,2.0,,12.0
137704,9.0,4.0,1.0,,14.0
147137,3.0,,,,3.0
135806,2.0,,,,2.0
135851,2.0,,1.0,,3.0
135802,2.0,,2.0,,4.0
138814,2.0,,,,2.0
59126,3.0,,,,3.0
135780,1.0,,1.0,,2.0
142127,2.0,,7.0,,9.0
140201,3.0,,,,3.0
136748,6.0,,4.0,,10.0
137127,2.0,,2.0,,4.0
137633,6.0,,,,6.0
134249,1.0,,,,1.0
137108,2.0,,,,2.0
14114,1.0,,,,1.0
150474,5.0,,,,5.0
137519,2.0,,,,2.0
59323,1.0,,,,1.0
137541,1.0,,,,1.0
137889,5.0,,,,5.0
139734,1.0,,,,1.0
136280,1.0,,,,1.0
141253,2.0,4.0,2.0,1.0,9.0
134883,2.0,1.0,,1.0,4.0
138146,1.0,,,,1.0
138320,1.0,,,,1.0
138424,1.0,,,,1.0
138297,1.0,,,,1.0
138383,1.0,,2.0,,3.0
140429,2.0,,2.0,,4.0
139943,1.0,,,,1.0
131773,4.0,,2.0,,6.0
138658,1.0,,,,1.0
138878,3.0,,,,3.0
134868,4.0,,,1.0,5.0
139285,2.0,,,,2.0
136644,5.0,4.0,2.0,,11.0
136285,2.0,,,,2.0
139599,4.0,,,,4.0
142454,1.0,2.0,,,3.0
139389,5.0,,,,5.0
141536,1.0,,,,1.0
139418,3.0,,,,3.0
209650,2.0,3.0,,,5.0
139822,3.0,,,,3.0
139832,2.0,,2.0,,4.0
139870,2.0,,1.0,1.0,4.0
140045,1.0,,,,1.0
141730,1.0,,2.0,,3.0
140213,2.0,,,,2.0
140546,2.0,,,,2.0
139855,5.0,,3.0,,8.0
140619,3.0,,,,3.0
142150,2.0,,1.0,,3.0
140424,1.0,,,,1.0
140983,2.0,,,,2.0
140480,4.0,,,,4.0
141024,1.0,,,,1.0
141178,1.0,,1.0,,2.0
140204,1.0,,1.0,,2.0
141185,9.0,,,,9.0
132926,1.0,,,,1.0
141416,1.0,,,,1.0
141146,1.0,,,,1.0
141255,1.0,,,,1.0
135944,1.0,,1.0,,2.0
141317,6.0,,,,6.0
141270,3.0,,,,3.0
141303,2.0,,,,2.0
141460,1.0,,,,1.0
141463,2.0,,2.0,,4.0
141566,1.0,,,,1.0
55672,1.0,,,,1.0
141740,3.0,,,,3.0
134860,3.0,,2.0,,5.0
141745,9.0,,,,9.0
141560,2.0,,,,2.0
141939,3.0,1.0,,,4.0
147131,1.0,,,,1.0
141920,2.0,,,,2.0
141978,2.0,,2.0,,4.0
141952,1.0,,,,1.0
135378,2.0,,,,2.0
146860,1.0,,,,1.0
147070,1.0,,,,1.0
138032,2.0,,2.0,,4.0
147122,1.0,,,,1.0
149009,1.0,,,,1.0
149322,1.0,,2.0,,3.0
149473,1.0,,,,1.0
133591,2.0,,3.0,,5.0
139544,6.0,,,,6.0
149610,1.0,,,,1.0
139515,2.0,,,,2.0
149692,1.0,,1.0,,2.0
150000,1.0,1.0,,,2.0
149942,2.0,,,,2.0
149934,2.0,,,,2.0
134971,5.0,,,,5.0
150142,5.0,,1.0,,6.0
134749,2.0,,,,2.0
134861,1.0,,,,1.0
134903,4.0,,,,4.0
132956,2.0,,,,2.0
135670,1.0,,1.0,,2.0
132658,1.0,,,,1.0
396018,2.0,,,,2.0
37697,1.0,,,,1.0
60924,2.0,4.0,2.0,,8.0
63014,2.0,,,,2.0
202306,4.0,4.0,,,8.0
38138,1.0,,,,1.0
133378,1.0,,,,1.0
1659,1.0,,,,1.0
133419,1.0,,,,1.0
38763,1.0,,,,1.0
16,1.0,,1.0,,2.0
3573,2.0,5.0,2.0,10.0,19.0
266620,1.0,2.0,,2.0,5.0
265896,4.0,,,,4.0
265887,4.0,,,,4.0
61732,4.0,2.0,2.0,,8.0
5723,1.0,,2.0,,3.0
393386,2.0,,2.0,,4.0
12148,2.0,,,,2.0
262993,2.0,2.0,1.0,1.0,6.0
61665,2.0,,1.0,,3.0
4270,4.0,5.0,3.0,3.0,15.0
28103,2.0,,,,2.0
6342,1.0,,,,1.0
265928,3.0,,6.0,,9.0
264430,8.0,,4.0,,12.0
262316,2.0,,2.0,,4.0
61900,1.0,4.0,,,5.0
264461,1.0,2.0,,1.0,4.0
62637,1.0,,,,1.0
30013,4.0,,4.0,,8.0
262669,2.0,2.0,,,4.0
272158,5.0,5.0,,,10.0
264234,3.0,,2.0,,5.0
270661,1.0,,,,1.0
647,1.0,,13.0,,14.0
47065,6.0,,6.0,,12.0
262622,5.0,,5.0,,10.0
263869,2.0,2.0,2.0,2.0,8.0
263900,2.0,,2.0,,4.0
263823,2.0,,,,2.0
262949,1.0,2.0,4.0,,7.0
27790,2.0,2.0,2.0,,6.0
2046,3.0,,3.0,,6.0
203746,1.0,,,,1.0
1502,2.0,,3.0,,5.0
1251,5.0,7.0,1.0,,13.0
264048,1.0,,,,1.0
270704,3.0,,,,3.0
1516,2.0,,5.0,,7.0
20253,1.0,,,3.0,4.0
203424,1.0,,,,1.0
17750,1.0,,1.0,,2.0
272694,4.0,,3.0,,7.0
210026,3.0,2.0,,,5.0
149290,3.0,,,,3.0
14395,1.0,,,,1.0
7872,1.0,1.0,1.0,,3.0
205625,1.0,,,,1.0
395608,2.0,,,,2.0
7741,1.0,,,,1.0
328146,1.0,,,,1.0
19512,2.0,,,,2.0
200461,1.0,,,,1.0
5692,2.0,2.0,,,4.0
57958,2.0,,2.0,,4.0
265972,3.0,,,,3.0
19220,1.0,,,,1.0
262644,1.0,,,,1.0
262791,2.0,5.0,2.0,,9.0
397050,1.0,,,,1.0
265111,5.0,2.0,,,7.0
262909,1.0,,,,1.0
265485,2.0,,,,2.0
271267,2.0,,,,2.0
272624,1.0,,,,1.0
271324,1.0,,,,1.0
264692,1.0,,1.0,,2.0
52898,2.0,,11.0,,13.0
264917,1.0,,,,1.0
264928,1.0,,,,1.0
264935,3.0,,,,3.0
264942,11.0,8.0,,,19.0
396275,1.0,,,,1.0
265490,1.0,,,,1.0
27981,2.0,,,,2.0
266382,1.0,1.0,,,2.0
52802,2.0,4.0,,,6.0
22601,1.0,1.0,,,2.0
27993,2.0,,,,2.0
28068,2.0,4.0,,4.0,10.0
265055,2.0,6.0,,,8.0
264807,5.0,,,,5.0
52878,5.0,3.0,2.0,,10.0
27865,3.0,,,,3.0
270253,3.0,4.0,,,7.0
266021,5.0,,,,5.0
262593,1.0,,,,1.0
28806,1.0,,,,1.0
396057,2.0,,,,2.0
50121,1.0,,,,1.0
39822,1.0,1.0,,,2.0
49124,2.0,1.0,,1.0,4.0
59792,2.0,,,,2.0
263442,1.0,,,,1.0
52548,2.0,,,,2.0
52797,2.0,,,,2.0
52993,1.0,,7.0,,8.0
262568,2.0,,2.0,,4.0
53072,2.0,2.0,,,4.0
263556,2.0,,,,2.0
262583,4.0,4.0,,,8.0
262545,1.0,,,,1.0
262813,3.0,1.0,,,4.0
262540,1.0,,,,1.0
271639,1.0,,1.0,,2.0
52578,1.0,,,,1.0
52583,2.0,,2.0,,4.0
262309,1.0,,,,1.0
262311,2.0,2.0,,,4.0
263520,2.0,4.0,,,6.0
271644,2.0,,,,2.0
271148,2.0,3.0,,3.0,8.0
271192,3.0,,,,3.0
271116,4.0,2.0,4.0,2.0,12.0
271074,3.0,3.0,1.0,,7.0
270081,1.0,1.0,1.0,,3.0
271186,7.0,,2.0,,9.0
52380,2.0,,,,2.0
52580,7.0,,2.0,3.0,12.0
272465,1.0,1.0,,,2.0
271651,2.0,1.0,2.0,1.0,6.0
271484,5.0,1.0,8.0,,14.0
46049,1.0,,2.0,,3.0
43076,3.0,,,,3.0
62224,2.0,,,,2.0
203226,2.0,4.0,,,6.0
199757,9.0,,,,9.0
60156,1.0,1.0,,,2.0
200990,1.0,,1.0,,2.0
41103,1.0,,,,1.0
49485,1.0,,,,1.0
38980,1.0,,1.0,,2.0
204598,1.0,,,,1.0
203301,6.0,,,,6.0
202454,1.0,,,,1.0
211466,1.0,,,,1.0
51392,1.0,1.0,,,2.0
206789,2.0,,2.0,,4.0
203203,1.0,,,,1.0
212828,6.0,6.0,,,12.0
209635,1.0,1.0,,,2.0
205997,13.0,,13.0,,26.0
62299,2.0,,,,2.0
58255,1.0,,,,1.0
39390,1.0,,,,1.0
213075,3.0,,,,3.0
203824,2.0,,,,2.0
203602,1.0,,,,1.0
52473,2.0,,,,2.0
263101,2.0,1.0,,,3.0
262822,4.0,2.0,6.0,,12.0
28121,1.0,,,,1.0
270532,1.0,,3.0,,4.0
270962,4.0,4.0,,,8.0
270772,4.0,,4.0,,8.0
270674,2.0,2.0,,,4.0
270538,2.0,2.0,,,4.0
271572,2.0,2.0,,,4.0
272829,2.0,,,,2.0
270320,2.0,,2.0,1.0,5.0
270409,3.0,,3.0,,6.0
52375,2.0,,,,2.0
270433,2.0,,1.0,,3.0
28109,2.0,2.0,,,4.0
263533,9.0,,,,9.0
263539,2.0,2.0,2.0,,6.0
263143,2.0,2.0,,,4.0
11364,1.0,,,,1.0
393550,1.0,,,,1.0
12156,2.0,,,,2.0
394121,1.0,,,,1.0
35713,1.0,,,,1.0
328596,1.0,,,,1.0
210247,2.0,,,,2.0
53853,2.0,,,,2.0
210752,3.0,2.0,,,5.0
44213,1.0,,,,1.0
198941,1.0,,,,1.0
201671,1.0,,2.0,,3.0
212326,2.0,,2.0,,4.0
198060,1.0,,,,1.0
47995,1.0,1.0,,,2.0
207825,3.0,3.0,,,6.0
35010,1.0,,,,1.0
12938,1.0,,,,1.0
35783,2.0,,,,2.0
28750,1.0,,,,1.0
199670,7.0,2.0,,,9.0
42292,1.0,,,,1.0
60434,3.0,,,,3.0
39800,3.0,,,,3.0
35640,5.0,,,,5.0
42822,6.0,,,,6.0
28989,5.0,,,,5.0
25371,1.0,,,,1.0
198629,5.0,,,,5.0
12795,6.0,,,,6.0
58319,4.0,5.0,,2.0,11.0
6868,1.0,,,,1.0
6699,1.0,,,,1.0
44693,2.0,,,,2.0
44268,2.0,,,,2.0
212793,4.0,5.0,,1.0,10.0
57296,2.0,,,,2.0
16249,1.0,,,,1.0
56374,1.0,,,,1.0
327942,1.0,,1.0,,2.0
33788,10.0,2.0,7.0,2.0,21.0
328066,1.0,,,,1.0
27631,1.0,,,,1.0
262156,2.0,2.0,,,4.0
10671,2.0,,,,2.0
270573,1.0,1.0,,,2.0
27674,3.0,,,,3.0
271608,2.0,2.0,,2.0,6.0
269870,4.0,,,,4.0
271343,7.0,9.0,5.0,7.0,28.0
271077,2.0,2.0,,,4.0
26593,1.0,,,,1.0
262250,3.0,,,,3.0
14463,2.0,,1.0,,3.0
28581,1.0,,,,1.0
272710,1.0,1.0,,4.0,6.0
270998,5.0,2.0,2.0,,9.0
61820,2.0,,,,2.0
267505,1.0,,1.0,,2.0
270321,1.0,4.0,,4.0,9.0
45494,5.0,,,,5.0
55510,4.0,,,,4.0
17827,1.0,,,,1.0
136624,2.0,,,,2.0
38021,8.0,,,,8.0
46111,1.0,,,,1.0
271670,3.0,3.0,,3.0,9.0
36481,1.0,,1.0,,2.0
395006,1.0,,,,1.0
397002,1.0,,,,1.0
24913,2.0,,,,2.0
40968,3.0,,,,3.0
26526,2.0,,,,2.0
26851,2.0,,,,2.0
46621,4.0,,3.0,,7.0
14760,2.0,,,,2.0
16004,7.0,,,,7.0
12828,1.0,,,,1.0
210116,5.0,,3.0,,8.0
150787,3.0,,3.0,,6.0
52209,1.0,,1.0,,2.0
45352,9.0,2.0,1.0,1.0,13.0
3561,1.0,,,,1.0
5650,8.0,6.0,,,14.0
2497,6.0,4.0,,,10.0
11164,1.0,1.0,,,2.0
15412,2.0,2.0,,,4.0
30600,5.0,2.0,,,7.0
4766,6.0,5.0,,,11.0
1273,6.0,3.0,2.0,,11.0
9318,4.0,,,,4.0
24490,2.0,,,,2.0
12975,4.0,,1.0,,5.0
9505,3.0,4.0,,,7.0
3741,2.0,1.0,,,3.0
15830,5.0,4.0,,,9.0
37271,6.0,5.0,,,11.0
9121,2.0,5.0,1.0,,8.0
34224,1.0,2.0,1.0,,4.0
20485,10.0,6.0,,,16.0
24955,3.0,,,,3.0
57344,5.0,,,,5.0
11404,2.0,2.0,,,4.0
34465,3.0,3.0,,1.0,7.0
199366,2.0,,,,2.0
62081,9.0,2.0,,,11.0
31216,2.0,,,,2.0
57724,4.0,2.0,,,6.0
6661,1.0,,,,1.0
41327,7.0,2.0,1.0,,10.0
12453,2.0,,,,2.0
212477,6.0,,1.0,3.0,10.0
11855,1.0,2.0,,,3.0
8455,7.0,3.0,,,10.0
41692,1.0,2.0,,,3.0
35598,10.0,,,,10.0
55081,2.0,,1.0,,3.0
9050,4.0,3.0,2.0,,9.0
12578,2.0,,,,2.0
1257,1.0,2.0,3.0,2.0,8.0
2119,3.0,6.0,,,9.0
50340,5.0,1.0,,,6.0
56630,3.0,1.0,,,4.0
8881,3.0,1.0,5.0,2.0,11.0
38930,2.0,,,,2.0
3170,1.0,3.0,,,4.0
35179,2.0,1.0,,,3.0
4779,9.0,,,,9.0
13127,3.0,,3.0,,6.0
24724,4.0,2.0,,,6.0
30742,1.0,,,,1.0
29226,5.0,2.0,,,7.0
136557,5.0,6.0,2.0,,13.0
15557,3.0,1.0,,,4.0
19324,7.0,,,,7.0
16347,1.0,2.0,,,3.0
52925,2.0,3.0,,,5.0
196695,5.0,,1.0,,6.0
12713,3.0,,,,3.0
209141,2.0,,,,2.0
3301,1.0,1.0,,,2.0
10490,2.0,,,,2.0
50629,1.0,3.0,,,4.0
6128,4.0,,,,4.0
54004,8.0,3.0,1.0,,12.0
5563,3.0,,,,3.0
201706,3.0,2.0,,,5.0
51219,2.0,,,,2.0
60610,1.0,1.0,,,2.0
198967,1.0,3.0,1.0,3.0,8.0
36351,2.0,4.0,1.0,,7.0
51088,3.0,2.0,,,5.0
39392,1.0,2.0,,,3.0
3302,2.0,,1.0,,3.0
13193,2.0,,,,2.0
5410,4.0,,,,4.0
12844,2.0,,2.0,,4.0
8636,2.0,2.0,,,4.0
139628,3.0,,,,3.0
20860,2.0,,,,2.0
34772,4.0,,,,4.0
8447,3.0,10.0,,,13.0
8529,1.0,1.0,,,2.0
5483,4.0,,,,4.0
12741,9.0,4.0,,3.0,16.0
198792,4.0,,,,4.0
48173,1.0,,,,1.0
35000,4.0,,,,4.0
200780,1.0,1.0,,1.0,3.0
3327,4.0,4.0,,,8.0
50581,3.0,2.0,,,5.0
12301,2.0,,,,2.0
44684,3.0,2.0,,,5.0
6855,5.0,,,,5.0
51178,2.0,,,,2.0
44901,8.0,,,,8.0
210021,1.0,,,,1.0
12200,1.0,,1.0,,2.0
12302,8.0,,,,8.0
12406,2.0,,1.0,,3.0
50113,3.0,,3.0,,6.0
7029,7.0,2.0,2.0,,11.0
52102,2.0,1.0,2.0,1.0,6.0
15133,1.0,4.0,1.0,4.0,10.0
20278,1.0,2.0,2.0,,5.0
24889,1.0,,,,1.0
51873,1.0,,,,1.0
212815,4.0,3.0,,,7.0
60159,2.0,,,,2.0
204384,1.0,,,,1.0
8308,6.0,3.0,2.0,,11.0
31549,2.0,,2.0,,4.0
38195,3.0,2.0,2.0,,7.0
12703,4.0,,5.0,,9.0
29550,2.0,1.0,,,3.0
57455,6.0,,,,6.0
200568,1.0,,,,1.0
24631,2.0,,5.0,,7.0
42708,1.0,,,,1.0
138968,1.0,1.0,6.0,,8.0
201971,1.0,,,,1.0
45102,3.0,,1.0,4.0,8.0
44477,1.0,2.0,2.0,2.0,7.0
20115,6.0,1.0,2.0,3.0,12.0
5617,8.0,,,,8.0
47674,2.0,2.0,1.0,,5.0
21497,5.0,,,,5.0
43298,4.0,,1.0,,5.0
577,4.0,1.0,1.0,,6.0
15377,1.0,,,,1.0
9145,3.0,,,1.0,4.0
47734,1.0,,,,1.0
29802,1.0,2.0,5.0,1.0,9.0
395753,2.0,,,,2.0
27258,4.0,,,,4.0
395658,2.0,2.0,2.0,,6.0
13649,2.0,,2.0,,4.0
136897,4.0,,,,4.0
7784,2.0,,,,2.0
24429,2.0,,1.0,,3.0
13414,2.0,,,,2.0
7016,1.0,,,1.0,2.0
18712,1.0,,,,1.0
55256,2.0,,2.0,,4.0
54994,6.0,,1.0,,7.0
11019,2.0,4.0,,1.0,7.0
7795,2.0,,,,2.0
12129,2.0,,,,2.0
11272,3.0,3.0,1.0,,7.0
24482,1.0,2.0,2.0,,5.0
394000,2.0,,,,2.0
26801,1.0,1.0,1.0,1.0,4.0
265855,2.0,,,,2.0
27951,3.0,5.0,4.0,3.0,15.0
32869,5.0,,,,5.0
398337,1.0,,,,1.0
7015,4.0,,2.0,4.0,10.0
2,3.0,2.0,2.0,2.0,9.0
12083,2.0,,3.0,,5.0
20055,2.0,2.0,,,4.0
394152,2.0,,,,2.0
13977,1.0,,6.0,,7.0
19754,3.0,,,,3.0
11992,2.0,,1.0,,3.0
46216,2.0,,,,2.0
17557,4.0,4.0,,,8.0
9541,2.0,,4.0,1.0,7.0
18002,4.0,2.0,,,6.0
44547,2.0,,6.0,,8.0
29465,7.0,,1.0,,8.0
10396,2.0,,2.0,,4.0
45430,5.0,,1.0,,6.0
33696,1.0,,1.0,,2.0
13737,5.0,3.0,,,8.0
2152,1.0,,4.0,3.0,8.0
54098,3.0,,,,3.0
264668,2.0,1.0,1.0,1.0,5.0
10242,2.0,2.0,,,4.0
8757,5.0,,,,5.0
917,1.0,2.0,1.0,,4.0
4459,1.0,,,,1.0
136620,6.0,1.0,,,7.0
56655,2.0,4.0,,,6.0
400517,1.0,1.0,,,2.0
15290,2.0,,,1.0,3.0
396842,4.0,,,,4.0
397952,1.0,,,,1.0
11232,3.0,,,,3.0
14638,1.0,,,,1.0
16164,2.0,2.0,,,4.0
376,1.0,2.0,,,3.0
400719,1.0,,,,1.0
11260,1.0,,1.0,,2.0
8001,1.0,,2.0,,3.0
38008,4.0,4.0,,,8.0
23379,1.0,2.0,,,3.0
48024,8.0,2.0,1.0,,11.0
18470,2.0,,,1.0,3.0
46246,1.0,,1.0,,2.0
62538,4.0,,,,4.0
398549,3.0,,,,3.0
51765,1.0,,3.0,,4.0
394968,1.0,,,,1.0
28624,2.0,2.0,,,4.0
31898,2.0,2.0,3.0,,7.0
32708,1.0,,4.0,,5.0
39138,1.0,1.0,1.0,1.0,4.0
16814,4.0,1.0,,,5.0
26496,1.0,,6.0,,7.0
5769,2.0,,,,2.0
46997,2.0,,,,2.0
36231,1.0,,,,1.0
395761,2.0,,3.0,,5.0
22646,1.0,,1.0,,2.0
13524,2.0,,,,2.0
8167,5.0,9.0,,,14.0
266583,8.0,4.0,,3.0,15.0
14868,5.0,5.0,,,10.0
22689,4.0,,,,4.0
264996,2.0,1.0,,,3.0
265442,3.0,3.0,,1.0,7.0
270481,3.0,,4.0,,7.0
265078,2.0,,,,2.0
61512,1.0,1.0,,1.0,3.0
266951,1.0,4.0,,,5.0
265684,5.0,,,,5.0
28598,5.0,8.0,8.0,,21.0
15108,1.0,,,,1.0
38496,3.0,4.0,,2.0,9.0
4800,6.0,,,,6.0
55685,3.0,3.0,,,6.0
17670,1.0,,1.0,,2.0
4780,2.0,,9.0,,11.0
58717,9.0,6.0,,,15.0
136255,7.0,1.0,2.0,,10.0
24550,1.0,,1.0,,2.0
131744,2.0,,,,2.0
45582,3.0,4.0,,,7.0
44103,2.0,3.0,,,5.0
138128,6.0,,,,6.0
17494,6.0,1.0,,,7.0
25159,10.0,1.0,,,11.0
199662,2.0,,2.0,,4.0
50606,2.0,,,,2.0
12387,1.0,,,,1.0
32934,1.0,1.0,2.0,4.0,8.0
199095,2.0,,3.0,,5.0
203008,4.0,,,,4.0
21219,4.0,,,,4.0
44020,3.0,,,,3.0
29648,1.0,,,,1.0
56910,1.0,,,,1.0
25472,1.0,,,1.0,2.0
198477,1.0,,,,1.0
63473,1.0,,,1.0,2.0
61102,4.0,,2.0,,6.0
24739,3.0,,,,3.0
33763,7.0,,1.0,,8.0
6677,3.0,,,,3.0
29582,1.0,,,,1.0
59908,2.0,2.0,,,4.0
5416,2.0,1.0,1.0,,4.0
